id,type,chapter,section,question,choices,answer,explanation,tags,source_file,images
qa-0511,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,SpO₂で評価できない血液ガス項目は？,{},PaCO₂（二酸化炭素）,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0512,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,一酸化炭素中毒でパルスオキシメータが使えない理由は？,{},CO-Hbを酸素化Hbと区別できず正確に評価できないため,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0513,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,メトヘモグロビン血症でSpO₂はどう表示されるか？,{},実際より低く表示される,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0514,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,ARDSの診断・重症度判定に用いる酸素化指標は？,{},PaO₂/FIO₂（P/F比）,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0515,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,動脈血によらず連続的にCO₂を評価する方法を2つ挙げよ。,{},呼気終末CO₂（PetCO₂）、経皮CO₂（PtcCO₂）,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0516,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,一般的な酸素療法の開始基準は？,{},室内気でSaO₂＜94%,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0517,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,Ⅱ型慢性呼吸不全の急性増悪での酸素投与適応は？,{},SpO₂＜88%またはPaO₂≦55 Torr,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0518,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,Ⅱ型呼吸不全の危険がある場合の目標SpO₂は？,{},88〜92%,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0519,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,Ⅱ型呼吸不全でPaCO₂絶対値より重要な指標は？,{},pH（≧7.35で代償）,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0520,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,pHが何未満で急速悪化・予後不良か？,{},pH＜7.25,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0521,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,Ⅱ型呼吸不全で正確なFIO₂を確保できる酸素投与法は？,{},高流量システム（ベンチュリーマスク）,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0522,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,酸素化が保たれていても悪化の徴候となる呼吸数は？,{},25回/分以上の頻呼吸,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0523,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,HOTの保険適用基準（PaO₂）は？,{},PaO₂≦55 Torr、またはPaO₂≦60 Torrで睡眠時/運動時に著明な低酸素,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0524,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,鼻カニュラ1 L/分での吸入気酸素濃度と1 L増ごとの上昇は？,{},約24%、1 L/分ごとに約4%上昇,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0525,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,CO₂ナルコーシスの主要な原因は？,{},肺胞低換気（PaCO₂上昇）,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0526,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,CO₂高値患者の呼吸は何に依存するようになるか？,{},PaO₂（低酸素換気応答 HVR）,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0527,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,慢性安定期NPPVが強く推奨される疾患は？,{},拘束性胸郭疾患（結核後遺症・脊椎後側彎症）,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0528,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,NPPVの開始モードは？,{},S/Tモード,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0529,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,NPPVのプレッシャーサポート圧の式は？,{},IPAP−EPAP,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0530,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,在宅HFNCが保険適用となった年と対象疾患は？,{},2022年／慢性呼吸不全を伴うCOPD,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
qa-0531,qa,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,HFNCの2大効果は？,{},死腔ウォッシュアウト効果とPEEP効果,,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""一問一答""]",各論II_呼吸不全_問題集.docx,[]
mcq-0532,mcq,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,問1 呼吸不全の定義・分類について誤っているものはどれか。,"{""a"": ""室内気吸入時のPaO₂≦60 Torrを呼吸不全とする"", ""b"": ""PaCO₂＞45 TorrをⅡ型呼吸不全とする"", ""c"": ""1か月以上持続するものを慢性呼吸不全とする"", ""d"": ""SpO₂で二酸化炭素を評価できる"", ""e"": ""動脈血ガスは室内気吸入下で評価する""}",d,SpO₂（パルスオキシメータ）では二酸化炭素（PaCO₂）を評価できない（④が誤り）。①PaO₂≦60 Torrが定義。②PaCO₂＞45 TorrでⅡ型。③1か月以上で慢性。⑤A-aDO₂簡易式は室内気吸入下でないと使えない。,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""5択""]",各論II_呼吸不全_問題集.docx,[]
mcq-0533,mcq,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,問2 A-aDO₂が開大しない低酸素血症の病態はどれか。,"{""a"": ""拡散障害"", ""b"": ""換気血流比不均等"", ""c"": ""右左シャント"", ""d"": ""肺胞低換気"", ""e"": ""間質性肺炎""}",d,肺胞低換気はA-aDO₂が開大しない（④が正解）。①②③および⑤間質性肺炎（拡散障害）はいずれもA-aDO₂が開大する。肺胞低換気では新鮮空気が肺胞に届かずPAO₂・PaO₂がともに低下するがガス交換そのものは保たれるためA-aDO₂は正常。,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""5択""]",各論II_呼吸不全_問題集.docx,[]
mcq-0534,mcq,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,問3 低酸素血症の病態について正しいものはどれか。,"{""a"": ""右左シャントでは酸素投与でPaO₂が著明に改善する"", ""b"": ""拡散障害では労作時に低酸素血症が改善する"", ""c"": ""拡散障害単独でPaCO₂が著明に上昇する"", ""d"": ""換気血流比不均等は低酸素血症の原因として頻度が低い"", ""e"": ""換気血流比不均等は最も頻度の高い低酸素血症の原因である""}",e,換気血流比不均等は最も頻度が高い低酸素血症の原因（⑤が正しい）。①右左シャントは酸素投与でPaO₂が上昇しにくい。②拡散障害は労作時（心拍出量増加で通過時間短縮）に増悪。③CO₂は拡散能が酸素の約20倍高く拡散障害単独では上昇しない。,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""5択""]",各論II_呼吸不全_問題集.docx,[]
mcq-0535,mcq,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,問4 急性低酸素血症・高二酸化炭素血症の症候について誤っているものはどれか。,"{""a"": ""チアノーゼは脱酸素化Hb 5 g/dL以上で出現する"", ""b"": ""貧血患者ではチアノーゼが出現しにくい"", ""c"": ""高二酸化炭素血症で羽ばたき振戦をきたす"", ""d"": ""PaO₂ 20 Torr以下で昏睡・徐脈・ショックをきたす"", ""e"": ""高度の貧血ではチアノーゼが顕著に出現する""}",e,貧血では脱酸素化Hbが5 g/dLに達しにくくチアノーゼは出にくい（⑤が誤り）。①チアノーゼは脱酸素化Hb≧5 g/dLで出現。②貧血では出にくい。③高CO₂血症で羽ばたき振戦。④PaO₂≦20で昏睡・徐脈・ショック。,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""5択""]",各論II_呼吸不全_問題集.docx,[]
mcq-0536,mcq,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,問5 呼吸不全に対する酸素療法について誤っているものはどれか。,"{""a"": ""一般的な酸素療法の開始基準は室内気でSaO₂＜94%である"", ""b"": ""Ⅱ型慢性呼吸不全の急性増悪ではSpO₂＜88%が酸素投与適応である"", ""c"": ""Ⅱ型呼吸不全の危険がある場合の目標SpO₂は88〜92%である"", ""d"": ""Ⅱ型呼吸不全ではPaCO₂の絶対値がpHより重要である"", ""e"": ""呼吸数25回/分以上の頻呼吸は悪化の徴候である""}",d,Ⅱ型呼吸不全ではPaCO₂の絶対値よりpHが重要（④が誤り）。pH≧7.35なら代謝性に代償された状態、pH＜7.25は急速悪化・予後不良。①SaO₂＜94%が開始基準。②Ⅱ型急性増悪はSpO₂＜88%/PaO₂≦55。③目標88〜92%。⑤頻呼吸は悪化徴候。,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""5択""]",各論II_呼吸不全_問題集.docx,[]
mcq-0537,mcq,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,問6 CO₂ナルコーシスについて正しいものはどれか。,"{""a"": ""主要な原因は過換気である"", ""b"": ""高CO₂血症患者の呼吸はPaCO₂に強く依存する"", ""c"": ""高濃度酸素投与で誘発されうる"", ""d"": ""低流量式酸素投与のほうがPaCO₂管理に優れる"", ""e"": ""CO₂ナルコーシスを危惧して低酸素状態を長時間維持すべきである""}",c,高濃度酸素投与で低酸素換気刺激が消失→換気量低下→PaCO₂上昇でCO₂ナルコーシスが誘発されうる（③が正しい）。①主因は肺胞低換気。②高CO₂血症患者の呼吸はPaO₂（HVR）に依存。④換気量に依存しない高流量式のほうが管理しやすい。⑤決して長時間低酸素に曝してはならない。,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""5択""]",各論II_呼吸不全_問題集.docx,[]
mcq-0538,mcq,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,問7 在宅酸素療法（HOT）について誤っているものはどれか。,"{""a"": ""保険適用基準はPaO₂≦55 Torrである"", ""b"": ""PaO₂≦60 Torrで睡眠時・運動時に著明な低酸素を示す者も適応となる"", ""c"": ""鼻カニュラ1 L/分で吸入気酸素濃度は約24%である"", ""d"": ""鼻カニュラの一般的な流量上限は6 L/分である"", ""e"": ""高二酸化炭素血症患者には低流量の単純鼻カニュラが最も望ましい""}",e,高二酸化炭素血症患者には一定のFIO₂を供給できる高流量式（ベンチュリーマスク・HFNC）が望ましい（⑤が誤り）。①②HOTの保険適用基準。③1 L/分で約24%、1 L増ごとに約4%上昇。④流量上限は約6 L/分。,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""5択""]",各論II_呼吸不全_問題集.docx,[]
mcq-0539,mcq,各論Ⅱ 呼吸不全,各論Ⅱ 呼吸不全,問8 NPPV・HFNCについて誤っているものはどれか。,"{""a"": ""慢性安定期NPPVは拘束性胸郭疾患で強く推奨される"", ""b"": ""NPPVはS/Tモードで開始する"", ""c"": ""プレッシャーサポート圧はIPAP−EPAPである"", ""d"": ""在宅HFNCは2022年にCOPDで保険適用となった"", ""e"": ""在宅HFNCではⅡ型呼吸不全が多いため高めの酸素投与が推奨される""}",e,在宅HFNCの対象はⅡ型呼吸不全が多く、過度な酸素投与を避けSpO₂ 88〜92%で調整する（⑤が誤り）。①結核後遺症・脊椎後側彎症などで強く推奨。②S/Tモードで開始。③IPAP−EPAP＝プレッシャーサポート圧。④2022年診療報酬改定で在宅HFNCがCOPDに保険適用。,"[""各論Ⅱ"", ""各論Ⅱ 呼吸不全"", ""5択""]",各論II_呼吸不全_問題集.docx,[]
qa-0540,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,気胸の原因とならない唯一の主要肺病態は？,{},肺高血圧症,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0541,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,気胸の痛みが生じる機序は？,{},壁側胸膜の痛み受容体が刺激されるため,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0542,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,気胸診断の基本となる検査は？,{},胸部正面X線,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0543,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,気胸の根治的治療は？,{},胸腔鏡手術（ブラ・ブレブ切除）,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0544,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,将来の肺移植に配慮しLAM・COPDの気胸に行われる術式は？,{},全胸膜カバリング術,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0545,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,女性気胸で考慮すべき3つの稀少肺疾患は？,{},月経随伴性気胸（胸部子宮内膜症）・LAM・BHD症候群,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0546,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,気胸で重篤化する5病態を挙げよ。,{},両側同時気胸・血気胸・緊張性気胸・再拡張性肺水腫・進行性皮下気腫,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0547,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,緊張性気胸の病態は？,{},空気が緊満し心・対側肺を圧迫しショックとなる,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0548,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,再拡張性肺水腫を防ぐドレナージ後の管理は？,{},持続吸引を避け水封（急速な肺膨張を防ぐ）,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0549,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,胸水の原因として最も多い疾患群は？,{},心不全・肺炎随伴性胸水・悪性胸水・肺血栓塞栓症,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0550,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,Lightの基準の3項目を挙げよ。,{},胸水/血清 蛋白＞0.5、胸水/血清 LDH＞0.6、胸水LDH＞血清LDH正常上限の2/3,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0551,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,利尿薬で漏出性胸水が滲出性に誤分類される場合の補助指標は？,{},胸水中の総コレステロール・アルブミン（血清Alb−胸水Alb≦1.2）,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0552,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,胸水pHが何以下でドレナージの絶対適応か？,{},pH≦7.2,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0553,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,胸水糖が測定不能なほど低下する2疾患は？,{},関節リウマチ性胸膜炎・膿胸,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0554,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,結核性胸膜炎で上昇する胸水中の酵素は？,{},アデノシンデアミナーゼ（ADA、45〜60 U/L以上）,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0555,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,結核性胸膜炎の胸水細胞は経過でどう変化するか？,{},急性期は好中球優位、その後リンパ球優位,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0556,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,胸腔内移行が最も良好な抗菌薬は？,{},metronidazole,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0557,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,悪性胸水を疑う胸水中の腫瘍マーカーは？,{},CEA上昇,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0558,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,膿胸の原因として最多のものは？,{},細菌性肺炎（70%）,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
qa-0559,qa,各論Ⅲ 胸膜疾患,各論Ⅲ 胸膜疾患,膿胸Ⅱ期（線維素膿性期）の胸水所見は？,{},pH＜7.20・糖＜60 mg/dL・LDH上昇,,"[""各論Ⅲ"", ""各論Ⅲ 胸膜疾患"", ""一問一答""]",各論III_胸膜疾患_問題集.docx,[]
